trade_date,ticker,asof_timestamp,instrument_id
2025-02-28,AAPL,2025-02-28T16:00:00,AAPL
2025-02-28,MSFT,2025-02-28T16:00:00,MSFT
2025-02-28,NVDA,2025-02-28T16:00:00,NVDA
2025-02-28,AMZN,2025-02-28T16:00:00,AMZN
2025-02-28,META,2025-02-28T16:00:00,META
2025-02-28,GOOGL,2025-02-28T16:00:00,GOOGL
2025-02-28,GOOG,2025-02-28T16:00:00,GOOG
2025-02-28,TSLA,2025-02-28T16:00:00,TSLA
2025-02-28,AVGO,2025-02-28T16:00:00,AVGO
2025-02-28,COST,2025-02-28T16:00:00,COST
2025-02-28,NFLX,2025-02-28T16:00:00,NFLX
2025-02-28,AMD,2025-02-28T16:00:00,AMD
2025-02-28,ADBE,2025-02-28T16:00:00,ADBE
2025-02-28,QCOM,2025-02-28T16:00:00,QCOM
2025-02-28,PEP,2025-02-28T16:00:00,PEP
2025-02-28,INTU,2025-02-28T16:00:00,INTU
2025-02-28,CSCO,2025-02-28T16:00:00,CSCO
2025-02-28,TXN,2025-02-28T16:00:00,TXN
2025-02-28,AMGN,2025-02-28T16:00:00,AMGN
2025-02-28,AMAT,2025-02-28T16:00:00,AMAT
