trade_date,ticker,asof_timestamp,instrument_id
2024-09-20,AAPL,2024-09-20T16:00:00,AAPL
2024-09-20,MSFT,2024-09-20T16:00:00,MSFT
2024-09-20,NVDA,2024-09-20T16:00:00,NVDA
2024-09-20,AMZN,2024-09-20T16:00:00,AMZN
2024-09-20,META,2024-09-20T16:00:00,META
2024-09-20,GOOGL,2024-09-20T16:00:00,GOOGL
2024-09-20,GOOG,2024-09-20T16:00:00,GOOG
2024-09-20,TSLA,2024-09-20T16:00:00,TSLA
2024-09-20,AVGO,2024-09-20T16:00:00,AVGO
2024-09-20,COST,2024-09-20T16:00:00,COST
2024-09-20,NFLX,2024-09-20T16:00:00,NFLX
2024-09-20,AMD,2024-09-20T16:00:00,AMD
2024-09-20,ADBE,2024-09-20T16:00:00,ADBE
2024-09-20,QCOM,2024-09-20T16:00:00,QCOM
2024-09-20,PEP,2024-09-20T16:00:00,PEP
2024-09-20,INTU,2024-09-20T16:00:00,INTU
2024-09-20,CSCO,2024-09-20T16:00:00,CSCO
2024-09-20,TXN,2024-09-20T16:00:00,TXN
2024-09-20,AMGN,2024-09-20T16:00:00,AMGN
2024-09-20,AMAT,2024-09-20T16:00:00,AMAT
