trade_date,ticker,asof_timestamp,instrument_id
2022-12-23,AAPL,2022-12-23T16:00:00,AAPL
2022-12-23,MSFT,2022-12-23T16:00:00,MSFT
2022-12-23,NVDA,2022-12-23T16:00:00,NVDA
2022-12-23,AMZN,2022-12-23T16:00:00,AMZN
2022-12-23,META,2022-12-23T16:00:00,META
2022-12-23,GOOGL,2022-12-23T16:00:00,GOOGL
2022-12-23,GOOG,2022-12-23T16:00:00,GOOG
2022-12-23,TSLA,2022-12-23T16:00:00,TSLA
2022-12-23,AVGO,2022-12-23T16:00:00,AVGO
2022-12-23,COST,2022-12-23T16:00:00,COST
2022-12-23,NFLX,2022-12-23T16:00:00,NFLX
2022-12-23,AMD,2022-12-23T16:00:00,AMD
2022-12-23,ADBE,2022-12-23T16:00:00,ADBE
2022-12-23,QCOM,2022-12-23T16:00:00,QCOM
2022-12-23,PEP,2022-12-23T16:00:00,PEP
2022-12-23,INTU,2022-12-23T16:00:00,INTU
2022-12-23,CSCO,2022-12-23T16:00:00,CSCO
2022-12-23,TXN,2022-12-23T16:00:00,TXN
2022-12-23,AMGN,2022-12-23T16:00:00,AMGN
2022-12-23,AMAT,2022-12-23T16:00:00,AMAT
