week_end,H_t,I_t,state_probs_json,state_label,d_t,a_t,g_t_raw,g_t_stress,s_t,drift_probe_raw,drift_flag,maha,huber_weight,eigval_1,eigval_2_raw,eigval_2_reg,condition_number_raw,condition_number_reg,eigval_2_was_floored,state_ok,is_warm
2009-10-30,-0.761360520486463,0.37803674088196504,,WARMUP,0.3375013045213518,0.07298953681012488,0.20524542066573834,0.25755671207615327,0.5640355829448991,-0.2012874534270445,0,1.1471903687772997,1.0,1.499655874370222,0.1179938565229068,0.1179938565229068,12.709609792939395,12.709609792939395,False,True,False
2009-11-06,-0.613446804653782,0.5078765721690162,,WARMUP,0.3591153928874314,0.07130772184569911,0.21521155736656525,0.25994603890314183,0.5646230269239323,-0.20507483256258002,0,1.5577893937277223,1.0,1.48923591299214,0.11925473339705617,0.11925473339705617,12.48785579045957,12.48785579045957,False,True,False
2009-11-13,-0.4391726461121472,0.4872873236372499,,WARMUP,0.3995751384581886,0.0617756587245537,0.23067539859137115,0.4795608516399965,0.6176441709181845,-0.20776321628452282,0,1.5602955518855657,1.0,1.4808876036402892,0.12037458315302278,0.12037458315302278,12.302327990268118,12.302327990268118,False,True,False
2009-11-20,-0.4997621671728315,0.4339387358874371,,WARMUP,0.30875471251150727,0.10161634500585386,0.20518552875868057,0.32450754092056205,0.5804223799095545,-0.21058168188406215,0,1.3668739676011892,1.0,1.4718310153745242,0.12096597786042561,0.12096597786042561,12.167313829949522,12.167313829949522,False,True,False
2009-11-27,-0.6152580114746783,0.08836734423222804,,WARMUP,0.33946034781249057,0.22718144978211743,0.283320898797304,0.6362232378374494,0.6538992200987952,-0.2103932904707083,0,0.5236812858987594,1.0,1.4617592636026586,0.11994673605031717,0.11994673605031717,12.186736477676696,12.186736477676696,False,True,False
2009-12-04,-0.4396801925584164,0.1353908185266532,,WARMUP,0.3515956094272346,0.07759273109376283,0.2145941702604987,0.3270733502101042,0.5810471079409064,-0.20914954124886528,0,0.7261019891965931,1.0,1.4537319677121943,0.11904201005629152,0.11904201005629152,12.211923900014511,12.211923900014511,False,True,False
2009-12-11,-0.7539454760867857,-0.40964057723779324,,WARMUP,0.5346363376954054,0.3456714282869695,0.44015388299118746,1.2233184437046054,0.7726470065823158,-0.2140808410140075,0,1.3090342880111645,1.0,1.442734368678771,0.11963877649864482,0.11963877649864482,12.059086618084173,12.059086618084173,False,True,False
2009-12-18,-0.5708856500365692,-0.1073928019220139,,WARMUP,0.30077572560300936,0.26099514381687805,0.2808854347099437,0.6562207776192044,0.6584109283039811,-0.21845240244545164,0,0.6118980667751428,1.0,1.4333547147747172,0.11869569871864553,0.11869569871864553,12.075877477012197,12.075877477012197,False,True,False
2009-12-25,-0.48541015738642146,0.11832386172074405,,WARMUP,0.18194821526646335,0.17459490884552661,0.17827156205599498,0.07581364108191473,0.5189443372627481,-0.212602597199396,0,0.6655352629086269,1.0,1.424810162514801,0.11776781701339291,0.11776781701339291,12.098467974088095,12.098467974088095,False,True,False
2010-01-01,-0.4508688956135193,-0.03910800329645863,,WARMUP,0.24618159744605533,0.10117869427135662,0.17368014585870598,0.07710151410664828,0.5192658354285505,-0.2068317837935651,0,0.615494531822771,1.0,1.416820845926181,0.11673902606422543,0.11673902606422543,12.136651244175187,12.136651244175187,False,True,False
2010-01-08,-0.3824075901293524,0.4179477980382948,,WARMUP,0.23861310997618332,0.3214621879294261,0.2800376489528047,0.5575296403459817,0.6358807542743083,-0.20920528603511962,0,1.3894918471292326,1.0,1.4093334195419356,0.11727871472407127,0.11727871472407127,12.016958259286518,12.016958259286518,False,True,True
2010-01-15,-0.2921176725310963,0.29463187416608794,"[0.0087689905, 0.3208169877, 0.187555162, 0.2436565812, 0.2392022786]",S3,0.19772579965619438,0.12717409565205398,0.16244994765412418,0.05894668553446333,0.5147324057253864,-0.21105236677683253,0,1.1287845411972404,1.0,1.4032139200791172,0.1170312390570954,0.1170312390570954,11.990080010983553,11.990080010983553,False,True,True
2010-01-22,-0.2097536571751945,0.31006050888162673,"[0.0074887968, 0.3246577206, 0.1824438287, 0.2428296184, 0.2425800355]",S3,0.21221088993731121,0.018541590237113062,0.11537624008721215,-0.0644526699224891,0.48389240824155855,-0.20633831063281025,0,1.2071166132467162,1.0,1.3983121221099664,0.11687323860658863,0.11687323860658863,11.964348201360938,11.964348201360938,False,True,True
2010-01-29,-0.43141636315902115,-0.04093089351123949,"[0.0158377158, 0.1993508001, 0.2649660539, 0.2663652502, 0.25348018]",S4,0.20777984663808347,0.25643516204793065,0.23210750434300706,0.21167814394086512,0.5527228174426313,-0.20358580364251844,0,0.6218396406062708,1.0,1.390437226886288,0.11586320042213334,0.11586320042213334,12.000680300737427,12.000680300737427,False,True,True
2010-02-05,-0.3669715702901084,-0.053533736429849016,"[0.0140123594, 0.1953890525, 0.2647002442, 0.2673090428, 0.2585893011]",S4,0.20940553439210288,0.030144111412809583,0.11977482290245624,-0.20507113487024423,0.448911132578309,-0.20562526420286384,0,0.6779501940246031,1.0,1.3834040557827727,0.11487016105930513,0.11487016105930513,12.043197667917863,12.043197667917863,False,True,True
2010-02-12,-0.31776523472969903,-0.08985058910135063,"[0.0130360474, 0.1845578113, 0.2697420702, 0.2690443426, 0.2636197286]",S1,0.22300512637462336,0.017044128409178766,0.12002462739190106,-0.33764226704764266,0.4163823120290915,-0.20709505722277047,0,0.7459934925395493,1.0,1.37705780954064,0.11392980985787564,0.11392980985787564,12.086896408047046,12.086896408047046,False,True,True
2010-02-19,-0.24844072784671317,-0.10288907011890976,"[0.0114625191, 0.1807405569, 0.2691009875, 0.2694992215, 0.2691967151]",S4,0.2291767705087945,0.025917115028392293,0.1275469427685934,-0.16751449045863911,0.4582190333947827,-0.20602532979108099,0,0.8059868108853032,1.0,1.3717096923619145,0.1130107132907141,0.1130107132907141,12.137873060169646,12.137873060169646,False,True,True
2010-02-26,-0.10918199840749507,0.3689923175458743,"[0.0057370074, 0.3507517846, 0.1669165546, 0.2369672975, 0.2396273559]",S3,0.24673507108000112,0.33061636794013255,0.2886757195100668,0.6024852145873125,0.6462246781216517,-0.20425269814439456,0,1.4081287155978457,1.0,1.3681112237382826,0.11328202711560108,0.11328202711560108,12.077036919035393,12.077036919035393,False,True,True
2010-03-05,-0.022170387744048475,0.3691824509778914,"[0.0046394728, 0.3968052762, 0.1528089118, 0.2195117884, 0.2262345508]",S4,0.2375726752920046,0.046603673898277916,0.14208817459514125,-0.4271605919455027,0.3948045594257079,-0.20326791092157764,0,1.4473720231367355,1.0,1.365976684768556,0.11354456875764883,0.11354456875764883,12.030312851723593,12.030312851723593,False,True,True
2010-03-12,-0.1367041765936645,0.1763606162325468,"[0.0076770602, 0.2734490192, 0.2076026102, 0.2547444489, 0.2565268614]",S4,0.1081695385990516,0.16369661323784507,0.13593307591844833,-0.08661326044535114,0.4783602114139347,-0.20329334106345107,0,0.9628912278406563,1.0,1.3618586252992697,0.112807585743845,0.112807585743845,12.07240290020634,12.07240290020634,False,True,True
2010-03-19,-0.2372441220578239,-0.05505900357636158,"[0.0115410168, 0.1626570553, 0.2684763342, 0.2843452351, 0.2729803586]",S3,0.1773482025565184,0.15791155208059818,0.16762987731855827,-0.1062824798109448,0.4734543635602442,-0.20385438887439875,0,0.7555689033418276,1.0,1.3562421485256668,0.11184635168726317,0.11184635168726317,12.125939988797263,12.125939988797263,False,True,True
