trade_date,ticker,weight,asof_timestamp,instrument_id,normalized_weight
2023-03-17,AAPL,0.144,2023-03-17T16:00:00,AAPL,0.144
2023-03-17,MSFT,0.128,2023-03-17T16:00:00,MSFT,0.128
2023-03-17,NVDA,0.128,2023-03-17T16:00:00,NVDA,0.128
2023-03-17,AMZN,0.08,2023-03-17T16:00:00,AMZN,0.08
2023-03-17,META,0.08,2023-03-17T16:00:00,META,0.08
2023-03-17,GOOGL,0.04,2023-03-17T16:00:00,GOOGL,0.04
2023-03-17,GOOG,0.04,2023-03-17T16:00:00,GOOG,0.04
2023-03-17,TSLA,0.048,2023-03-17T16:00:00,TSLA,0.048
2023-03-17,AVGO,0.048,2023-03-17T16:00:00,AVGO,0.048
2023-03-17,COST,0.032,2023-03-17T16:00:00,COST,0.032
2023-03-17,NFLX,0.024,2023-03-17T16:00:00,NFLX,0.024
2023-03-17,AMD,0.024,2023-03-17T16:00:00,AMD,0.024
2023-03-17,ADBE,0.016,2023-03-17T16:00:00,ADBE,0.016
2023-03-17,QCOM,0.032,2023-03-17T16:00:00,QCOM,0.032
2023-03-17,PEP,0.024,2023-03-17T16:00:00,PEP,0.024
2023-03-17,INTU,0.032,2023-03-17T16:00:00,INTU,0.032
2023-03-17,CSCO,0.024,2023-03-17T16:00:00,CSCO,0.024
2023-03-17,TXN,0.024,2023-03-17T16:00:00,TXN,0.024
2023-03-17,AMGN,0.016,2023-03-17T16:00:00,AMGN,0.016
2023-03-17,AMAT,0.016,2023-03-17T16:00:00,AMAT,0.016
