trade_date,ticker,weight,asof_timestamp,instrument_id,normalized_weight
2024-01-05,AAPL,0.144,2024-01-05T16:00:00,AAPL,0.144
2024-01-05,MSFT,0.128,2024-01-05T16:00:00,MSFT,0.128
2024-01-05,NVDA,0.128,2024-01-05T16:00:00,NVDA,0.128
2024-01-05,AMZN,0.08,2024-01-05T16:00:00,AMZN,0.08
2024-01-05,META,0.08,2024-01-05T16:00:00,META,0.08
2024-01-05,GOOGL,0.04,2024-01-05T16:00:00,GOOGL,0.04
2024-01-05,GOOG,0.04,2024-01-05T16:00:00,GOOG,0.04
2024-01-05,TSLA,0.048,2024-01-05T16:00:00,TSLA,0.048
2024-01-05,AVGO,0.048,2024-01-05T16:00:00,AVGO,0.048
2024-01-05,COST,0.032,2024-01-05T16:00:00,COST,0.032
2024-01-05,NFLX,0.024,2024-01-05T16:00:00,NFLX,0.024
2024-01-05,AMD,0.024,2024-01-05T16:00:00,AMD,0.024
2024-01-05,ADBE,0.016,2024-01-05T16:00:00,ADBE,0.016
2024-01-05,QCOM,0.032,2024-01-05T16:00:00,QCOM,0.032
2024-01-05,PEP,0.024,2024-01-05T16:00:00,PEP,0.024
2024-01-05,INTU,0.032,2024-01-05T16:00:00,INTU,0.032
2024-01-05,CSCO,0.024,2024-01-05T16:00:00,CSCO,0.024
2024-01-05,TXN,0.024,2024-01-05T16:00:00,TXN,0.024
2024-01-05,AMGN,0.016,2024-01-05T16:00:00,AMGN,0.016
2024-01-05,AMAT,0.016,2024-01-05T16:00:00,AMAT,0.016
