trade_date,ticker,weight,asof_timestamp,instrument_id,normalized_weight
2025-02-07,AAPL,0.144,2025-02-07T16:00:00,AAPL,0.144
2025-02-07,MSFT,0.128,2025-02-07T16:00:00,MSFT,0.128
2025-02-07,NVDA,0.128,2025-02-07T16:00:00,NVDA,0.128
2025-02-07,AMZN,0.08,2025-02-07T16:00:00,AMZN,0.08
2025-02-07,META,0.08,2025-02-07T16:00:00,META,0.08
2025-02-07,GOOGL,0.04,2025-02-07T16:00:00,GOOGL,0.04
2025-02-07,GOOG,0.04,2025-02-07T16:00:00,GOOG,0.04
2025-02-07,TSLA,0.048,2025-02-07T16:00:00,TSLA,0.048
2025-02-07,AVGO,0.048,2025-02-07T16:00:00,AVGO,0.048
2025-02-07,COST,0.032,2025-02-07T16:00:00,COST,0.032
2025-02-07,NFLX,0.024,2025-02-07T16:00:00,NFLX,0.024
2025-02-07,AMD,0.024,2025-02-07T16:00:00,AMD,0.024
2025-02-07,ADBE,0.016,2025-02-07T16:00:00,ADBE,0.016
2025-02-07,QCOM,0.032,2025-02-07T16:00:00,QCOM,0.032
2025-02-07,PEP,0.024,2025-02-07T16:00:00,PEP,0.024
2025-02-07,INTU,0.032,2025-02-07T16:00:00,INTU,0.032
2025-02-07,CSCO,0.024,2025-02-07T16:00:00,CSCO,0.024
2025-02-07,TXN,0.024,2025-02-07T16:00:00,TXN,0.024
2025-02-07,AMGN,0.016,2025-02-07T16:00:00,AMGN,0.016
2025-02-07,AMAT,0.016,2025-02-07T16:00:00,AMAT,0.016
