trade_date,ticker,weight,asof_timestamp,instrument_id,normalized_weight
2026-01-09,AAPL,0.144,2026-01-09T16:00:00,AAPL,0.144
2026-01-09,MSFT,0.128,2026-01-09T16:00:00,MSFT,0.128
2026-01-09,NVDA,0.128,2026-01-09T16:00:00,NVDA,0.128
2026-01-09,AMZN,0.08,2026-01-09T16:00:00,AMZN,0.08
2026-01-09,META,0.08,2026-01-09T16:00:00,META,0.08
2026-01-09,GOOGL,0.04,2026-01-09T16:00:00,GOOGL,0.04
2026-01-09,GOOG,0.04,2026-01-09T16:00:00,GOOG,0.04
2026-01-09,TSLA,0.048,2026-01-09T16:00:00,TSLA,0.048
2026-01-09,AVGO,0.048,2026-01-09T16:00:00,AVGO,0.048
2026-01-09,COST,0.032,2026-01-09T16:00:00,COST,0.032
2026-01-09,NFLX,0.024,2026-01-09T16:00:00,NFLX,0.024
2026-01-09,AMD,0.024,2026-01-09T16:00:00,AMD,0.024
2026-01-09,ADBE,0.016,2026-01-09T16:00:00,ADBE,0.016
2026-01-09,QCOM,0.032,2026-01-09T16:00:00,QCOM,0.032
2026-01-09,PEP,0.024,2026-01-09T16:00:00,PEP,0.024
2026-01-09,INTU,0.032,2026-01-09T16:00:00,INTU,0.032
2026-01-09,CSCO,0.024,2026-01-09T16:00:00,CSCO,0.024
2026-01-09,TXN,0.024,2026-01-09T16:00:00,TXN,0.024
2026-01-09,AMGN,0.016,2026-01-09T16:00:00,AMGN,0.016
2026-01-09,AMAT,0.016,2026-01-09T16:00:00,AMAT,0.016
